"","Var1","Freq"
"280","0.3748788397033",1
"281","0.3756704044406",1
"282","0.377489871751401",1
"283","0.377926786230599",1
"284","0.380144567523001",1
"285","0.382340235384801",1
"286","0.3832498155334",1
"287","0.3844900920769",1
"288","0.3854408759672",1
"289","0.385506216011199",1
"290","0.3880641141295",1
"291","0.3893644101507",1
"292","0.391425471180399",1
"293","0.3950856401596",1
"294","0.398190508162999",1
"295","0.3997223607298",1
"296","0.400834009372501",1
"297","0.403323960804499",1
"298","0.403416822450399",1
"299","0.405268877818299",1
"300","0.409983781637299",1
"301","0.410390005120499",1
"302","0.4105058930484",1
"303","0.4142671305218",1
"304","0.4142773020886",1
"305","0.4165317812631",1
"306","0.4166780561966",1
"307","0.4170677378028",1
"308","0.417593409552399",1
"309","0.4184060325606",1
"310","0.423632635497601",1
"311","0.4237638352341",1
"312","0.426243544641601",1
"313","0.4275803677796",1
"314","0.4279621458146",1
"315","0.4298343643114",1
"316","0.4299219020852",1
"317","0.4302107881485",1
"318","0.430618941067101",1
"319","0.430885314255701",1
"320","0.436200723956601",1
"321","0.436310041258199",1
"322","0.4375602314394",1
"323","0.438449951704699",1
"324","0.4384957546573",1
"325","0.4398087847008",1
"326","0.4413626360134",1
"327","0.442209367031699",1
"328","0.442332172412",1
"329","0.4431293388188",1
"330","0.443958753188801",1
"331","0.4446805634598",1
"332","0.4447687679907",1
"333","0.4483466329186",1
"334","0.4498663180536",1
"335","0.452132553844899",1
"336","0.452958049036001",1
"337","0.4539012090844",1
"338","0.4550119984427",1
"339","0.4554888426592",1
"340","0.456540512821",1
"341","0.456665837271901",1
"342","0.459212964242999",1
"343","0.4601939800637",1
"344","0.462420512802",1
"345","0.4624559826082",1
"346","0.462595667670399",1
"347","0.463073879826499",1
"348","0.463218302398699",1
"349","0.4638265778633",1
"350","0.4652537767989",1
"351","0.466088210888801",1
"352","0.4669473491931",1
"353","0.4670040645535",1
"354","0.4698905353595",1
"355","0.472702593610199",1
"356","0.4773294715835",1
"357","0.478237750170001",1
"358","0.4792916288217",1
"359","0.479969760960101",1
"360","0.481853458372999",1
"361","0.48274232689",1
"362","0.482799793218099",1
"363","0.484140452658201",1
"364","0.48484278392",1
"365","0.4892974719137",1
"366","0.489769291355399",1
"367","0.490560874680099",1
"368","0.491068014914299",1
"369","0.4945506286279",1
"370","0.495755311504199",1
"371","0.4958208413899",1
"372","0.496505382442001",1
"373","0.498593043937101",1
"374","0.5047485656221",1
"375","0.5061432928384",1
"376","0.506573415974101",1
"377","0.5075786673324",1
"378","0.508552827019599",1
"379","0.509558591979401",1
"380","0.512992677409001",1
"381","0.513477166353599",1
"382","0.5146975933013",1
"383","0.5151884430551",1
"384","0.5153094079325",1
"385","0.517019890595201",1
"386","0.517218051893799",1
"387","0.5177992610537",1
"388","0.5186224612263",1
"389","0.5189848449349",1
"390","0.520280072450801",1
"391","0.520697448796",1
"392","0.525485513397999",1
"393","0.5264720035932",1
"394","0.5272111981714",1
"395","0.527468142190299",1
"396","0.527723860192101",1
"397","0.5305165061969",1
"398","0.531591073240801",1
"399","0.533985859285099",1
"400","0.5400356311156",1
"401","0.545578630365799",1
"402","0.5496331057854",1
"403","0.550708284278301",1
"404","0.5521492826137",1
"405","0.5526828925184",1
"406","0.555111978864801",1
"407","0.5556118886494",1
"408","0.5582497183907",1
"409","0.5585151348556",1
"410","0.5600701501576",1
"411","0.560894768386699",1
"412","0.562502498811099",1
"413","0.562509991517899",1
"414","0.563799013327801",1
"415","0.5656566959295",1
"416","0.5667656984511",1
"417","0.566994143426401",1
"418","0.567946867190701",1
"419","0.571774438927401",1
"420","0.572523086622899",1
"421","0.574424759340699",1
"422","0.5744616151734",1
"423","0.575823914842401",1
"424","0.5810161226016",1
"425","0.582345183370901",1
"426","0.5825682666324",1
"427","0.5831862216434",1
"428","0.5865409241022",1
"429","0.5918681572417",1
"430","0.592776529272699",1
"431","0.5934678375536",1
"432","0.596310929283099",1
"433","0.597154945122201",1
"434","0.5972792330661",1
"435","0.5984185978783",1
"436","0.599067479202301",1
"437","0.601106087088001",1
"438","0.601328671286799",1
"439","0.601836033761799",1
"440","0.603502788769699",1
"441","0.6039111112513",1
"442","0.6074724143929",1
"443","0.6081106594481",1
"444","0.6088283544322",1
"445","0.6110871001564",1
"446","0.612930193622001",1
"447","0.6131576665219",1
"448","0.613267714249099",1
"449","0.6165872544585",1
"450","0.617402695417301",1
"451","0.617734064362001",1
"452","0.6186042028123",1
"453","0.6206298670661",1
"454","0.621327308739501",1
"455","0.621988037392001",1
"456","0.6250570292316",1
"457","0.625992905870101",1
"458","0.626575920355901",1
"459","0.626997716327899",1
"460","0.6272185611155",1
"461","0.628534664234399",1
"462","0.631238526306401",1
"463","0.633058799125299",1
"464","0.633945036567299",1
"465","0.6342365545849",1
"466","0.6347486875591",1
"467","0.634818535709499",1
"468","0.6372792279703",1
"469","0.641616334543301",1
"470","0.6421905733622",1
"471","0.6445193247412",1
"472","0.646933919651699",1
"473","0.647297025083301",1
"474","0.648540409148801",1
"475","0.648804659857101",1
"476","0.6501533989377",1
"477","0.6512615294696",1
"478","0.6527306918543",1
"479","0.6527403246743",1
"480","0.6532492430666",1
"481","0.653744642674001",1
"482","0.653812459565101",1
"483","0.6544984386493",1
"484","0.655349496936701",1
"485","0.6558586879732",1
"486","0.656785058145999",1
"487","0.6575244574568",1
"488","0.6576075095644",1
"489","0.6590185858035",1
"490","0.6602462509438",1
"491","0.6602891108619",1
"492","0.661822051616999",1
"493","0.667962920330901",1
"494","0.668275189558701",1
"495","0.668575157369901",1
"496","0.6712256640301",1
"497","0.67236746481",1
"498","0.6727840567771",1
"499","0.6728860483998",1
"500","0.674390433142801",1
"501","0.675486345253301",1
"502","0.678595854593199",1
"503","0.678731232761701",1
"504","0.679478728619801",1
"505","0.680074052150401",1
"506","0.680329343660301",1
"507","0.6824486006208",1
"508","0.682646425197101",1
"509","0.6830544920498",1
"510","0.683666743350599",1
"511","0.6840453476532",1
"512","0.684498758750101",1
"513","0.687288071705201",1
"514","0.6893253837068",1
"515","0.692243094016099",1
"516","0.693046150835499",1
"517","0.6948448894008",1
"518","0.695748211379399",1
"519","0.6962691171448",1
"520","0.696820351072899",1
"521","0.7014027982468",1
"522","0.702344551824201",1
"523","0.702796852107401",1
"524","0.703934896716101",1
"525","0.706482250698899",1
"526","0.7067766209602",1
"527","0.707346106630499",1
"528","0.7081529578271",1
"529","0.7082760936174",1
"530","0.7092634289536",1
"531","0.709460352487101",1
"532","0.7102068199135",1
"533","0.7109167915371",1
"534","0.7120700280324",1
"535","0.712713644855599",1
"536","0.713111399475",1
"537","0.717385892802501",1
"538","0.718174035884999",1
"539","0.719396092838799",1
"540","0.722464508139501",1
"541","0.722838899268901",1
"542","0.7232234201136",1
"543","0.7239264611142",1
"544","0.7254936392295",1
"545","0.727214640603901",1
"546","0.728691738949699",1
"547","0.7302533153472",1
"548","0.733824343976499",1
"549","0.7345536009667",1
"550","0.7347877073306",1
"551","0.735623152791",1
"552","0.7371539220764",1
"553","0.7373745878573",1
"554","0.740221371900301",1
"555","0.7403619331354",1
"556","0.740390120315901",1
"557","0.7408718041908",1
"558","0.741041837796599",1
"559","0.7411654641369",1
"560","0.742048300573501",1
"561","0.749073911802",1
"562","0.7526594246106",1
"563","0.7528071626088",1
"564","0.754925997860401",1
"565","0.755567367952001",1
"566","0.7580390833782",1
"567","0.7585989751536",1
"568","0.7590328057961",1
"569","0.7590521620626",1
"570","0.759058328640601",1
"571","0.7609816066857",1
"572","0.7617655452314",1
"573","0.764103412282299",1
"574","0.7643388833185",1
"575","0.7661291469599",1
"576","0.7717154610267",1
"577","0.775753301526899",1
"578","0.776070248123499",1
"579","0.7782049281318",1
"580","0.7794843830501",1
"581","0.7796452301555",1
"582","0.7821193614361",1
"583","0.782581619783599",1
"584","0.7835096170535",1
"585","0.7843403731619",1
"586","0.789960145435",1
"587","0.792887266873",1
"588","0.794145701269899",1
"589","0.797928566401",1
"590","0.799613857724999",1
"591","0.799785412609401",1
"592","0.7998494760337",1
"593","0.800897618887699",1
"594","0.8018130845236",1
"595","0.8048824404217",1
"596","0.8084881508167",1
"597","0.8101073135071",1
"598","0.8114524697385",1
"599","0.8122845029599",1
"600","0.8125935509104",1
"601","0.815604970993901",1
"602","0.815735423858399",1
"603","0.817732760165001",1
"604","0.819309060965599",1
"605","0.819788377063899",1
"606","0.8225764224059",1
"607","0.823046244099",1
"608","0.824484422928",1
"609","0.8277154495127",1
"610","0.8300316677156",1
"611","0.8302295853911",1
"612","0.8304754468846",1
"613","0.831689195846501",1
"614","0.8361180540559",1
"615","0.837741817355701",1
"616","0.8405528577371",1
"617","0.841113629905299",1
"618","0.8419108888223",1
"619","0.8436848623996",1
"620","0.843900327054101",1
"621","0.847916125372599",1
"622","0.8496013570365",1
"623","0.849834453962099",1
"624","0.8498669400522",1
"625","0.850831192313899",1
"626","0.8516654561596",1
"627","0.851793976916399",1
"628","0.8544918869555",1
"629","0.8547858423173",1
"630","0.8571612131043",1
"631","0.860705195703099",1
"632","0.8650508757921",1
"633","0.8653957135241",1
"634","0.8664843460898",1
"635","0.8671003299091",1
"636","0.8678406097014",1
"637","0.8683455634675",1
"638","0.869727583531199",1
"639","0.8699107772254",1
"640","0.8732220259984",1
"641","0.874845813376901",1
"642","0.8769619009654",1
"643","0.8795256381598",1
"644","0.880476984201501",1
"645","0.8811662708783",1
"646","0.8813722481512",1
"647","0.8822422157247",1
"648","0.883455124602699",1
"649","0.8863924188104",1
"650","0.887360269872101",1
"651","0.8878536135649",1
"652","0.8878847178095",1
"653","0.888635612392701",1
"654","0.8912833526715",1
"655","0.8923745170807",1
"656","0.892418863723099",1
"657","0.8927920457573",1
"658","0.8945312034867",1
"659","0.895571614142501",1
"660","0.895839763070301",1
"661","0.89616453078",1
"662","0.8964580246298",1
"663","0.897410977941799",1
"664","0.8983676288029",1
"665","0.898614515645599",1
"666","0.9011966724233",1
"667","0.902057218796299",1
"668","0.906896506856301",1
"669","0.9077548822177",1
"670","0.9101850131619",1
"671","0.912365069222",1
"672","0.9131440297945",1
"673","0.913375137932601",1
"674","0.914915026457299",1
"675","0.9170436689769",1
"676","0.918671811098999",1
"677","0.9188019485401",1
"678","0.919804840637701",1
"679","0.9204291750988",1
"680","0.9208812889283",1
"681","0.921842622119501",1
"682","0.922757869119399",1
"683","0.9265770883499",1
"684","0.9273496879606",1
"685","0.9295153220746",1
"686","0.9300496351887",1
"687","0.9315596697719",1
"688","0.934216225458901",1
"689","0.9352020592475",1
"690","0.9360248752961",1
"691","0.936529344835",1
"692","0.9367300685409",1
"693","0.937374943532101",1
"694","0.937415872892199",1
"695","0.9389738156429",1
"696","0.9404435017201",1
"697","0.9404608354965",1
"698","0.9415795287601",1
"699","0.945125254201599",1
"700","0.945606995282899",1
"701","0.9491748086212",1
"702","0.9494608841849",1
"703","0.951041515869001",1
"704","0.953861615077599",1
"705","0.9539272055453",1
"706","0.954274651590699",1
"707","0.957410511506501",1
"708","0.957496143442301",1
"709","0.9578334552664",1
"710","0.957862072091199",1
"711","0.958029073448801",1
"712","0.958109402823201",1
"713","0.9582672040173",1
"714","0.9588886679675",1
"715","0.959876279303801",1
"716","0.9599853389277",1
"717","0.9601422447658",1
"718","0.961076315242099",1
"719","0.969181598293099",1
"720","0.9696725406741",1
"721","0.9713439016023",1
"722","0.9743708157069",1
"723","0.974980220557001",1
"724","0.9758302159668",1
"725","0.977761456706499",1
"726","0.979783178938099",1
"727","0.9816532092941",1
"728","0.983373246097401",1
"729","0.986017316723499",1
"730","0.9886980781048",1
"731","0.992360077997199",1
"732","0.9950676581891",1
"733","0.9968048917835",1
"734","0.9969334650807",1
"735","0.9985680193805",1
"736","1.0018875445478",1
"737","1.0034330058117",1
"738","1.0036698579305",1
"739","1.0036700805281",1
"740","1.0046740104967",1
"741","1.0051623207538",1
"742","1.0052915542158",1
"743","1.0054132863537",1
"744","1.0054430716505",1
"745","1.0065133249291",1
"746","1.0065696863972",1
"747","1.0077226318474",1
"748","1.0081372568002",1
"749","1.0091014330607",1
"750","1.010310664199",1
"751","1.0105509447333",1
"752","1.0149716363139",1
"753","1.0173000585308",1
"754","1.0176471760355",1
"755","1.0180097616744",1
"756","1.0200563223127",1
"757","1.0240824654883",1
"758","1.0254362445525",1
"759","1.0255552526185",1
"760","1.0289446735977",1
"761","1.0305812977174",1
"762","1.0312411328916",1
"763","1.0326902286771",1
"764","1.0370598269765",1
"765","1.037677255969",1
"766","1.0380813167599",1
"767","1.0381382933225",1
"768","1.0398025601322",1
"769","1.0399003849521",1
"770","1.0399085110508",1
"771","1.0414913350417",1
"772","1.0418328038343",1
"773","1.0423625876733",1
"774","1.0429587944166",1
"775","1.0459240810192",1
"776","1.0463873255084",1
"777","1.0464113738049",1
"778","1.0464579109272",1
"779","1.0469086344437",1
"780","1.0469534484879",1
"781","1.0481369591076",1
"782","1.0503433209816",1
"783","1.0518598283262",1
"784","1.0547188270647",1
"785","1.0555266093217",1
"786","1.0556674135587",1
"787","1.0581660092923",1
"788","1.0582148425673",1
"789","1.062903808603",1
"790","1.0629387815562",1
"791","1.0653077772564",1
"792","1.0654894346687",1
"793","1.0682927418238",1
"794","1.0683669353354",1
"795","1.0693328758131",1
"796","1.0717388077929",1
"797","1.0731090624149",1
"798","1.0741083678039",1
"799","1.0756102503103",1
"800","1.0767471962659",1
"801","1.0769787482479",1
"802","1.0779828987182",1
"803","1.0785064981949",1
"804","1.078913520208",1
"805","1.0808605082485",1
"806","1.0827212611011",1
"807","1.0838858554385",1
"808","1.0844931182557",1
"809","1.0846550335173",1
"810","1.0847963832342",1
"811","1.0862815831798",1
"812","1.0863851785985",1
"813","1.0894596213634",1
"814","1.090009820052",1
"815","1.0919048146286",1
"816","1.0945374023299",1
"817","1.0962090593321",1
"818","1.0963383733151",1
"819","1.0969033469104",1
"820","1.0986561576624",1
"821","1.1002197099753",1
"822","1.1017785084612",1
"823","1.1040943893457",1
"824","1.1092552169703",1
"825","1.1192170138039",1
"826","1.1201933000108",1
"827","1.122297328083",1
"828","1.1233903441652",1
"829","1.1269055163709",1
"830","1.1271557489864",1
"831","1.1274521883716",1
"832","1.1274538881998",1
"833","1.1276186053265",1
"834","1.1297601581645",1
"835","1.1330102553038",1
"836","1.1332474551746",1
"837","1.1357791324782",1
"838","1.1367548437001",1
"839","1.1396539269295",1
"840","1.1409015098077",1
"841","1.1410430260603",1
"842","1.1439144275927",1
"843","1.1467692414003",1
"844","1.1487174382151",1
"845","1.1500619062343",1
"846","1.1504005889628",1
"847","1.1513201727852",1
"848","1.1523102907318",1
"849","1.1535961122313",1
"850","1.1536265632068",1
"851","1.1552856982372",1
"852","1.1553795615696",1
"853","1.158286270026",1
"854","1.1615386547535",1
"855","1.1651749115795",1
"856","1.1659265879149",1
"857","1.1694500251691",1
"858","1.1728483848792",1
"859","1.1765200009789",1
"860","1.1771747549416",1
"861","1.1811577813155",1
"862","1.1832762262744",1
"863","1.1838851472451",1
"864","1.1855231458407",1
"865","1.1884539523245",1
"866","1.1884878447214",1
"867","1.1897025330009",1
"868","1.1897415012938",1
"869","1.1913055881279",1
"870","1.1952379366709",1
"871","1.1973941287646",1
"872","1.2005628396118",1
"873","1.2021630596698",1
"874","1.2040140392743",1
"875","1.2081013851534",1
"876","1.2084292616933",1
"877","1.2091050078143",1
"878","1.2111733020921",1
"879","1.2120650557474",1
"880","1.2130723493939",1
"881","1.2133469502116",1
"882","1.216704868399",1
"883","1.2174180196585",1
"884","1.2175709009091",1
"885","1.2184582409589",1
"886","1.2186016354048",1
"887","1.218734258104",1
"888","1.2187446335994",1
"889","1.2215439896117",1
"890","1.2228794268009",1
"891","1.2237868523556",1
"892","1.2238830379333",1
"893","1.2243430132674",1
"894","1.2247851545275",1
"895","1.2292644190955",1
"896","1.231105797413",1
"897","1.2350858531586",1
"898","1.2357343252684",1
"899","1.2365818825783",1
"900","1.2372281477741",1
"901","1.2382881360818",1
"902","1.2388394662226",1
"903","1.2409514426363",1
"904","1.2422068853446",1
"905","1.2450983383632",1
"906","1.252439436273",1
"907","1.252886857063",1
"908","1.2530556317669",1
"909","1.254504777296",1
"910","1.2546695061534",1
"911","1.2556687075263",1
"912","1.2577218669103",1
"913","1.2583875831557",1
"914","1.2605369505668",1
"915","1.262188255953",1
"916","1.2622284057643",1
"917","1.2631963170524",1
"918","1.2652905757428",1
"919","1.266314259196",1
"920","1.2677726430772",1
"921","1.2691313717385",1
"922","1.2694072329447",1
"923","1.2699925058987",1
"924","1.2700698514939",1
"925","1.2710954719671",1
"926","1.2752068034734",1
"927","1.2767128885725",1
"928","1.281093335382",1
"929","1.2837609149225",1
"930","1.2844892697336",1
"931","1.2860392805139",1
"932","1.2865158120171",1
"933","1.2904628355535",1
"934","1.2911112239446",1
"935","1.2918125648776",1
"936","1.2965295437845",1
"937","1.2993151429489",1
"938","1.3000674598165",1
"939","1.3012739063836",1
"940","1.3059219527311",1
"941","1.3065639718357",1
"942","1.308329823047",1
"943","1.3142621762525",1
"944","1.3153514493847",1
"945","1.3163487959805",1
"946","1.3164915944706",1
"947","1.3182279810696",1
"948","1.3187169884512",1
"949","1.3209277139272",1
"950","1.3216366005364",1
"951","1.3229331538953",1
"952","1.3339656883303",1
"953","1.3341461074538",1
"954","1.3363811411964",1
"955","1.3367636787164",1
"956","1.3396350826115",1
"957","1.3406123280217",1
"958","1.3414486113925",1
"959","1.3417495299657",1
"960","1.3434542954624",1
"961","1.3448953441149",1
"962","1.3459240925221",1
"963","1.3473294668773",1
"964","1.3487095911568",1
"965","1.3490535673726",1
"966","1.3497101718632",1
"967","1.35124091158",1
"968","1.351966010907",1
"969","1.3529936646597",1
"970","1.3552583677152",1
"971","1.3556572816715",1
"972","1.3585234263445",1
"973","1.3598000606146",1
"974","1.361512747664",1
"975","1.361751287783",1
"976","1.362316812005",1
"977","1.3627633892775",1
"978","1.3657799321006",1
"979","1.368387201163",1
"980","1.3686572933977",1
"981","1.3705561321786",1
"982","1.3715748547696",1
"983","1.3744352041514",1
"984","1.3748374025425",1
"985","1.3755849501376",1
"986","1.3798127228324",1
"987","1.3807716325822",1
"988","1.3813311318233",1
"989","1.3821537818479",1
"990","1.3847650056878",1
"991","1.3863208548661",1
"992","1.3872626634764",1
"993","1.3884433991848",1
"994","1.3887078287696",1
"995","1.3888297587756",1
"996","1.3909907719211",1
"997","1.3919795394407",1
"998","1.3932169628284",1
"999","1.3967072261821",1
"1000","1.3968323075252",1
"1001","1.3973755037445",1
"1002","1.3987412237773",1
"1003","1.3991096911267",1
"1004","1.3993354368521",1
"1005","1.4036019688194",1
"1006","1.4068579390764",1
"1007","1.4084389611568",1
"1008","1.40858478754",1
"1009","1.4089634360824",1
"1010","1.4091362546023",1
"1011","1.4122766378978",1
"1012","1.4188486943445",1
"1013","1.4219764680013",1
"1014","1.4220240969067",1
"1015","1.4226173955694",1
"1016","1.4238383367725",1
"1017","1.4267397492772",1
"1018","1.4282566831195",1
"1019","1.4283881488594",1
"1020","1.4368507968615",1
"1021","1.4373188373905",1
"1022","1.4381243732277",1
"1023","1.4385205176829",1
"1024","1.4392672228806",1
"1025","1.4399595729733",1
"1026","1.446889731098",1
"1027","1.4481826068619",1
"1028","1.4492349941355",1
"1029","1.4495311828386",1
"1030","1.4506781391215",1
"1031","1.4517423693981",1
"1032","1.4524338227254",1
"1033","1.4530207062745",1
"1034","1.4571022928796",1
"1035","1.4594542784944",1
"1036","1.4607693113656",1
"1037","1.4634461938474",1
"1038","1.4642133476248",1
"1039","1.4645688594876",1
"1040","1.4683605626688",1
"1041","1.4692025931898",1
"1042","1.4713658610311",1
"1043","1.4757486089358",1
"1044","1.4781220354833",1
"1045","1.4799682196394",1
"1046","1.4805532530918",1
"1047","1.4816456063428",1
"1048","1.4820531791016",1
"1049","1.4839142747272",1
"1050","1.4852576238164",1
"1051","1.4877454116418",1
"1052","1.4918505537758",1
"1053","1.4923108193542",1
"1054","1.4942437051553",1
"1055","1.4973414038922",1
"1056","1.5001350883331",1
"1057","1.5029371555509",1
"1058","1.5114937038569",1
"1059","1.5121681508636",1
"1060","1.5150599715693",1
"1061","1.5157060696475",1
"1062","1.5166025462656",1
"1063","1.519890948873",1
"1064","1.5214398206846",1
"1065","1.5220011144188",1
"1066","1.5235294304633",1
"1067","1.5266558050998",1
"1068","1.5269544813711",1
